customer_id,age,gender,country,subscription_type,monthly_charges,tenure_months,num_profiles,device,payment_method,autopay_enabled,watch_hours_per_week,favorite_genre,avg_rating_given,support_tickets_raised,last_login_days_ago,promo_used,churn
CUST101360,56,Female,Brazil,Basic,201,25,3,Mobile,PayPal,Yes,3.0,Thriller,2.1,0,20,No,No
CUST101361,14,Female,USA,Premium,648,49,2,Smart TV,Credit Card,Yes,11.7,Comedy,3.2,0,88,Yes,No
CUST101362,25,Male,USA,Standard,494,35,3,Smart TV,Credit Card,Yes,0.2,Anime,4.1,0,88,No,No
CUST101363,52,Female,UK,Premium,649,19,2,Smart TV,Debit Card,No,5.2,Anime,1.1,2,85,Yes,Yes
CUST101364,14,Female,USA,Standard,492,41,4,Mobile,Debit Card,Yes,4.2,Comedy,3.8,0,40,Yes,No
CUST101365,32,Female,India,Basic,202,31,1,Smart TV,Net Banking,Yes,27.6,Horror,2.7,2,2,Yes,No
CUST101366,13,Female,USA,Standard,505,17,1,Mobile,Net Banking,No,1.6,Documentary,2.8,0,72,No,No
CUST101367,49,Female,Germany,Basic,208,55,4,Mobile,Credit Card,No,7.9,Thriller,4.6,0,23,No,No
CUST101368,21,Female,Germany,Standard,490,50,3,Smart TV,Net Banking,Yes,1.8,Comedy,4.4,0,16,Yes,No
CUST101369,29,Female,USA,Basic,198,23,2,Smart TV,UPI,No,6.4,Romance,1.2,1,87,No,No
CUST101370,21,Other,UK,Standard,491,47,1,Smart TV,Debit Card,Yes,6.5,Comedy,3.5,0,7,Yes,No
CUST101371,23,Female,India,Premium,645,1,2,Mobile,PayPal,No,0.6,Documentary,2.7,0,5,No,No
CUST101372,27,Male,India,Standard,495,58,4,Smart TV,Net Banking,No,4.9,Thriller,1.5,0,8,No,No
CUST101373,36,Female,India,Premium,639,10,3,Laptop,Credit Card,No,4.9,Documentary,4.4,1,14,No,No
CUST101374,50,Male,Mexico,Standard,496,8,2,Smart TV,Credit Card,Yes,3.1,Anime,1.3,0,63,No,Yes
CUST101375,67,Male,India,Standard,489,42,3,Mobile,Debit Card,Yes,2.6,Thriller,1.1,1,87,Yes,No
CUST101376,47,Female,USA,Premium,646,26,1,Laptop,Credit Card,Yes,2.0,Comedy,1.8,0,49,No,Yes
CUST101377,42,Female,USA,Premium,652,34,2,Mobile,Debit Card,Yes,0.0,Horror,2.2,0,10,No,No
CUST101378,43,Female,India,Premium,652,19,5,Mobile,UPI,Yes,0.0,Romance,1.2,0,45,No,No
CUST101379,61,Male,Germany,Basic,190,14,1,Laptop,PayPal,Yes,7.1,Drama,3.6,0,44,Yes,Yes
CUST101380,17,Female,India,Standard,496,8,3,Smart TV,Debit Card,Yes,2.8,Horror,2.7,0,76,No,No
CUST101381,74,Male,India,Basic,207,51,4,Gaming Console,Debit Card,No,1.5,Comedy,2.6,1,58,No,Yes
CUST101382,72,Other,Germany,Standard,498,1,5,Tablet,PayPal,No,9.2,Drama,1.6,2,24,No,No
CUST101383,56,Other,USA,Standard,495,48,2,Smart TV,Debit Card,Yes,6.0,Thriller,2.8,2,11,No,No
CUST101384,62,Female,Brazil,Premium,651,25,1,Tablet,PayPal,No,19.7,Thriller,2.6,1,84,No,No
CUST101385,26,Female,Canada,Premium,653,24,2,Laptop,Net Banking,Yes,14.2,Action,2.5,0,87,No,No
CUST101386,65,Female,USA,Standard,499,47,2,Tablet,Net Banking,Yes,10.4,Thriller,1.9,0,25,No,No
CUST101387,68,Female,Germany,Basic,202,20,5,Laptop,UPI,Yes,1.1,Anime,1.4,1,75,No,Yes
CUST101388,23,Male,India,Premium,649,56,5,Laptop,Debit Card,Yes,8.8,Thriller,2.0,1,36,No,Yes
CUST101389,21,Male,Canada,Basic,190,30,5,Smart TV,Credit Card,Yes,9.5,Action,3.7,0,84,No,No
CUST101390,46,Female,UK,Standard,490,5,5,Mobile,PayPal,Yes,11.5,Drama,1.3,0,22,Yes,No
CUST101391,24,Female,USA,Basic,200,3,4,Smart TV,Net Banking,Yes,2.4,Thriller,2.5,2,64,No,No
CUST101392,47,Male,Germany,Standard,503,32,3,Smart TV,Credit Card,No,8.2,Documentary,3.1,0,44,No,No
CUST101393,47,Female,Mexico,Premium,655,17,5,Gaming Console,Credit Card,Yes,7.7,Horror,4.9,0,73,No,No
CUST101394,13,Male,Japan,Basic,202,42,1,Smart TV,PayPal,Yes,3.9,Horror,4.4,0,34,Yes,No
CUST101395,52,Female,Germany,Standard,504,5,2,Laptop,Credit Card,Yes,8.7,Thriller,4.7,0,47,No,No
CUST101396,34,Female,USA,Basic,196,11,5,Smart TV,Credit Card,No,0.7,Thriller,4.3,0,27,Yes,No
CUST101397,72,Female,USA,Premium,655,38,1,Smart TV,Net Banking,Yes,8.3,Horror,3.4,0,0,No,No
CUST101398,41,Female,USA,Premium,643,4,4,Mobile,Credit Card,Yes,7.5,Horror,4.4,0,71,No,No
CUST101399,20,Male,UK,Basic,200,39,1,Smart TV,Credit Card,Yes,1.9,Comedy,3.3,0,40,No,Yes
CUST101400,23,Male,USA,Basic,194,19,1,Gaming Console,UPI,Yes,13.6,Thriller,2.4,2,22,No,No
CUST101401,53,Female,France,Standard,506,39,4,Smart TV,PayPal,Yes,16.6,Anime,2.5,0,83,No,No
CUST101402,49,Female,USA,Basic,193,46,4,Smart TV,Debit Card,Yes,1.9,Thriller,3.3,2,31,No,No
CUST101403,26,Male,USA,Standard,494,49,2,Smart TV,Debit Card,Yes,0.6,Documentary,4.2,1,86,No,No
CUST101404,72,Female,USA,Basic,197,23,5,Smart TV,UPI,Yes,7.4,Action,1.5,2,6,No,No
CUST101405,42,Male,Mexico,Basic,203,17,1,Smart TV,UPI,Yes,5.2,Action,1.2,1,74,Yes,No
CUST101406,47,Female,Germany,Standard,498,13,3,Mobile,Credit Card,No,4.5,Action,4.2,0,54,Yes,No
CUST101407,33,Female,Germany,Basic,205,27,3,Mobile,Credit Card,Yes,11.5,Comedy,3.6,0,71,Yes,No
CUST101408,49,Male,USA,Premium,657,1,2,Smart TV,UPI,Yes,28.0,Thriller,4.3,0,42,Yes,No
CUST101409,17,Male,Australia,Basic,200,2,3,Smart TV,PayPal,Yes,5.2,Drama,4.9,2,13,No,No
CUST101410,31,Female,India,Basic,197,18,2,Laptop,PayPal,Yes,0.0,Drama,2.0,0,13,No,No
CUST101411,71,Female,Mexico,Premium,653,36,5,Mobile,PayPal,Yes,7.3,Documentary,1.8,1,40,No,No
CUST101412,26,Female,UK,Standard,502,45,2,Mobile,PayPal,No,8.5,Comedy,2.4,0,83,Yes,Yes
CUST101413,38,Female,USA,Standard,489,33,4,Laptop,Credit Card,No,14.1,Romance,4.5,1,88,No,Yes
CUST101414,74,Female,UK,Basic,205,36,4,Laptop,Net Banking,Yes,1.8,Comedy,1.1,1,13,No,No
CUST101415,16,Other,Germany,Standard,489,2,4,Laptop,Net Banking,Yes,5.9,Thriller,1.0,0,27,No,No
CUST101416,37,Female,India,Standard,501,4,4,Laptop,UPI,Yes,4.7,Romance,1.9,1,29,No,No
CUST101417,57,Female,Mexico,Basic,196,16,4,Smart TV,Credit Card,Yes,8.7,Drama,2.5,0,78,Yes,No
CUST101418,54,Male,UK,Premium,651,4,4,Smart TV,UPI,Yes,0.5,Comedy,2.2,0,53,No,Yes
CUST101419,37,Male,USA,Standard,504,57,4,Mobile,UPI,No,17.2,Documentary,4.3,0,58,No,No
CUST101420,30,Female,India,Standard,490,9,4,Tablet,Credit Card,No,5.7,Anime,3.8,0,84,No,No
CUST101421,52,Male,UK,Standard,501,49,4,Smart TV,UPI,No,16.8,Drama,4.4,2,11,No,No
CUST101422,20,Female,UK,Standard,506,21,5,Mobile,PayPal,No,3.3,Anime,2.5,0,74,Yes,No
CUST101423,51,Female,USA,Basic,191,23,4,Laptop,PayPal,Yes,8.5,Horror,3.4,2,38,No,No
CUST101424,52,Female,Germany,Standard,501,52,2,Mobile,Credit Card,Yes,25.1,Comedy,3.1,3,69,No,Yes
CUST101425,26,Male,UK,Basic,207,60,5,Smart TV,Credit Card,Yes,23.0,Thriller,2.9,0,66,No,No
CUST101426,44,Male,Japan,Standard,501,53,3,Smart TV,UPI,No,23.1,Horror,2.2,0,14,Yes,No
CUST101427,63,Male,Canada,Premium,657,2,1,Smart TV,Net Banking,Yes,0.4,Thriller,3.8,1,3,No,No
CUST101428,73,Male,Australia,Standard,492,3,5,Smart TV,UPI,Yes,4.1,Anime,3.1,0,43,No,No
CUST101429,50,Male,India,Premium,657,23,4,Smart TV,PayPal,Yes,0.5,Romance,1.3,1,38,No,No
CUST101430,45,Female,USA,Basic,206,26,5,Laptop,Credit Card,Yes,3.0,Thriller,1.0,0,69,No,No
CUST101431,35,Female,USA,Standard,494,47,1,Tablet,UPI,Yes,1.5,Thriller,1.1,0,85,No,No
CUST101432,27,Female,Canada,Premium,657,7,1,Mobile,Net Banking,No,7.7,Drama,1.3,0,36,No,No
CUST101433,45,Female,Mexico,Standard,492,36,4,Laptop,UPI,Yes,12.1,Drama,2.5,2,57,No,Yes
CUST101434,37,Male,India,Standard,492,44,4,Mobile,Net Banking,Yes,5.8,Comedy,2.2,0,31,Yes,No
CUST101435,29,Female,India,Basic,195,33,2,Smart TV,UPI,No,12.7,Documentary,1.6,0,27,No,No
CUST101436,45,Female,Mexico,Standard,495,49,1,Smart TV,PayPal,Yes,0.1,Anime,3.1,0,89,No,No
CUST101437,59,Male,India,Basic,204,36,4,Smart TV,Credit Card,No,13.7,Action,4.9,0,3,Yes,No
CUST101438,67,Female,Germany,Premium,654,4,1,Laptop,Credit Card,Yes,1.6,Action,1.6,1,9,No,No
CUST101439,14,Male,Canada,Basic,193,54,2,Gaming Console,Credit Card,No,4.9,Thriller,2.0,0,26,No,No
CUST101440,26,Female,Mexico,Premium,653,23,3,Mobile,UPI,No,4.7,Comedy,2.8,0,83,No,Yes
CUST101441,65,Other,India,Standard,492,25,1,Mobile,Debit Card,No,16.5,Action,3.6,0,35,No,No
CUST101442,52,Male,India,Basic,201,41,2,Mobile,PayPal,Yes,27.0,Action,3.4,1,4,Yes,No
CUST101443,52,Female,Canada,Standard,507,26,2,Mobile,Net Banking,Yes,2.4,Action,3.1,0,80,Yes,No
CUST101444,63,Female,France,Premium,645,28,2,Mobile,UPI,Yes,0.6,Action,3.9,0,49,Yes,No
CUST101445,51,Other,USA,Premium,650,28,5,Laptop,Credit Card,No,8.4,Anime,4.4,0,31,No,Yes
CUST101446,63,Male,USA,Basic,197,21,4,Laptop,Net Banking,Yes,5.6,Anime,5.0,0,22,No,No
CUST101447,18,Female,Germany,Basic,205,10,1,Mobile,UPI,Yes,6.7,Romance,2.9,1,76,Yes,No
CUST101448,18,Male,France,Basic,190,27,5,Mobile,PayPal,No,0.4,Action,5.0,0,60,No,Yes
CUST101449,15,Male,Mexico,Basic,204,51,1,Gaming Console,Net Banking,Yes,11.9,Romance,3.9,0,0,No,No
CUST101450,19,Male,Japan,Standard,495,51,5,Laptop,Net Banking,No,2.1,Romance,3.6,2,30,No,No
CUST101451,63,Other,India,Premium,656,15,4,Mobile,UPI,Yes,3.3,Comedy,3.6,0,18,Yes,No
CUST101452,20,Female,India,Standard,495,54,2,Mobile,PayPal,Yes,2.1,Action,4.6,0,86,No,No
CUST101453,54,Female,Germany,Standard,489,17,1,Laptop,UPI,Yes,23.3,Action,4.8,2,53,No,No
CUST101454,64,Female,Australia,Standard,491,39,2,Mobile,UPI,No,1.5,Romance,1.7,0,33,Yes,Yes
CUST101455,27,Male,USA,Standard,499,35,4,Mobile,UPI,Yes,10.5,Comedy,3.0,2,3,No,No
CUST101456,59,Male,USA,Basic,203,5,1,Smart TV,UPI,Yes,2.3,Anime,4.8,2,47,No,No
CUST101457,41,Male,Australia,Standard,491,16,3,Laptop,Debit Card,No,4.4,Drama,2.5,0,47,Yes,Yes
CUST101458,45,Male,India,Premium,651,23,3,Mobile,PayPal,Yes,44.3,Drama,1.9,0,48,No,No
CUST101459,64,Male,USA,Standard,492,39,3,Mobile,Credit Card,Yes,0.8,Drama,1.4,1,59,Yes,No
CUST101460,42,Male,UK,Basic,196,48,4,Tablet,UPI,Yes,17.1,Action,3.4,0,43,No,No
CUST101461,51,Male,Canada,Basic,192,9,3,Tablet,PayPal,No,23.4,Comedy,3.8,0,33,Yes,No
CUST101462,39,Male,Brazil,Basic,206,33,1,Laptop,Net Banking,Yes,9.6,Drama,1.8,1,55,No,No
CUST101463,48,Male,USA,Standard,495,35,3,Smart TV,Debit Card,Yes,0.1,Thriller,3.7,0,73,No,No
CUST101464,41,Male,Germany,Premium,649,57,1,Mobile,Net Banking,Yes,13.8,Thriller,4.6,0,5,No,No
CUST101465,50,Other,Canada,Basic,192,40,4,Smart TV,Net Banking,Yes,17.1,Comedy,2.0,0,75,No,No
CUST101466,69,Female,Canada,Premium,651,50,2,Smart TV,UPI,Yes,31.7,Horror,1.5,1,75,Yes,No
CUST101467,45,Other,Germany,Standard,497,24,5,Tablet,PayPal,No,14.6,Action,4.3,0,81,No,Yes
CUST101468,73,Male,USA,Standard,497,24,3,Tablet,Debit Card,Yes,4.7,Horror,4.7,1,35,Yes,No
CUST101469,49,Male,India,Premium,657,50,5,Mobile,Net Banking,Yes,9.3,Romance,1.9,0,34,No,No
CUST101470,39,Female,India,Basic,191,24,2,Smart TV,UPI,Yes,5.3,Drama,3.9,0,24,No,No
CUST101471,67,Male,USA,Premium,650,19,4,Smart TV,Debit Card,No,3.5,Action,3.4,0,48,No,No
CUST101472,45,Male,UK,Basic,199,39,4,Mobile,Debit Card,Yes,7.9,Romance,2.0,2,54,No,No
CUST101473,74,Male,Mexico,Standard,508,25,2,Smart TV,UPI,No,11.8,Anime,4.3,0,40,No,No
CUST101474,16,Male,Brazil,Premium,649,52,5,Mobile,Credit Card,Yes,8.1,Drama,2.9,0,56,No,No
CUST101475,34,Male,Australia,Premium,655,31,3,Mobile,PayPal,Yes,14.0,Documentary,3.8,1,21,No,No
CUST101476,14,Male,USA,Standard,502,59,1,Tablet,Credit Card,Yes,1.6,Documentary,2.2,1,43,No,No
CUST101477,22,Female,USA,Standard,504,38,4,Smart TV,UPI,Yes,3.7,Action,4.3,0,28,Yes,No
CUST101478,17,Male,USA,Standard,498,25,2,Mobile,UPI,Yes,3.0,Thriller,2.1,1,70,No,No
CUST101479,71,Male,India,Premium,642,27,5,Tablet,Net Banking,Yes,1.7,Action,2.5,2,47,No,No
CUST101480,22,Female,India,Basic,198,32,3,Mobile,PayPal,No,4.7,Drama,2.6,0,2,No,No
CUST101481,45,Male,Canada,Premium,658,11,5,Smart TV,PayPal,Yes,23.6,Action,1.8,1,84,Yes,No
CUST101482,66,Male,Japan,Standard,500,5,3,Smart TV,Net Banking,Yes,6.2,Action,4.5,0,44,No,Yes
CUST101483,50,Female,India,Standard,497,44,1,Laptop,UPI,Yes,2.7,Horror,1.5,0,19,Yes,No
CUST101484,25,Male,India,Standard,503,33,1,Laptop,PayPal,Yes,3.5,Drama,3.3,1,72,No,No
CUST101485,43,Male,Australia,Standard,497,19,2,Tablet,Credit Card,Yes,7.6,Thriller,4.3,3,35,No,No
CUST101486,59,Female,USA,Premium,645,43,2,Smart TV,PayPal,Yes,3.5,Documentary,3.3,0,59,No,No
CUST101487,48,Male,Australia,Standard,500,47,3,Laptop,Credit Card,Yes,6.2,Romance,2.3,0,77,No,No
CUST101488,57,Female,Brazil,Premium,658,57,3,Laptop,Net Banking,Yes,2.6,Drama,4.1,1,17,No,No
CUST101489,36,Female,France,Basic,202,16,3,Smart TV,Debit Card,No,3.4,Action,3.0,2,65,Yes,Yes
CUST101490,64,Male,USA,Standard,504,35,3,Gaming Console,Credit Card,Yes,9.8,Comedy,1.7,0,30,Yes,No
CUST101491,68,Female,Germany,Premium,657,11,1,Mobile,Credit Card,Yes,7.0,Action,2.3,0,85,No,Yes
CUST101492,27,Female,UK,Standard,491,11,2,Tablet,Credit Card,No,0.8,Romance,3.4,1,8,No,No
CUST101493,41,Male,Germany,Standard,499,10,2,Tablet,Debit Card,Yes,28.9,Action,3.6,2,19,No,No
CUST101494,20,Female,UK,Standard,508,34,4,Smart TV,UPI,Yes,0.4,Comedy,3.2,1,19,No,No
CUST101495,17,Male,India,Premium,657,52,2,Mobile,Net Banking,Yes,0.7,Romance,2.1,0,46,No,No
CUST101496,41,Female,UK,Premium,646,5,2,Mobile,Debit Card,Yes,9.7,Action,3.4,0,0,Yes,No
CUST101497,59,Male,Canada,Basic,208,23,5,Laptop,Credit Card,Yes,9.8,Comedy,2.3,1,82,No,No
CUST101498,16,Male,Australia,Premium,646,55,5,Mobile,PayPal,Yes,0.2,Anime,1.9,0,13,No,No
CUST101499,24,Male,Brazil,Standard,491,25,4,Laptop,Credit Card,Yes,8.2,Horror,4.8,1,0,No,No
CUST101500,57,Female,Germany,Basic,198,29,3,Smart TV,Net Banking,Yes,0.3,Action,2.3,0,68,No,No
CUST101501,14,Male,India,Premium,651,40,4,Laptop,Debit Card,No,25.9,Thriller,2.3,1,9,Yes,No
CUST101502,39,Male,Brazil,Standard,497,13,4,Smart TV,UPI,Yes,9.5,Romance,4.6,0,72,Yes,No
CUST101503,43,Male,UK,Premium,644,47,1,Smart TV,Credit Card,No,1.7,Documentary,1.6,0,48,No,Yes
CUST101504,63,Female,Mexico,Basic,203,32,2,Laptop,Credit Card,No,1.4,Thriller,3.3,1,13,Yes,Yes
CUST101505,63,Female,France,Basic,204,34,1,Smart TV,PayPal,Yes,6.7,Drama,4.1,0,59,No,No
CUST101506,48,Female,India,Standard,493,12,2,Smart TV,Debit Card,Yes,8.0,Drama,2.1,1,81,No,No
CUST101507,48,Female,Australia,Basic,201,24,4,Smart TV,Net Banking,Yes,14.2,Action,4.4,2,41,No,No
CUST101508,38,Female,India,Premium,657,40,2,Mobile,UPI,Yes,18.7,Anime,4.1,0,58,No,No
CUST101509,55,Male,USA,Basic,190,21,3,Smart TV,PayPal,Yes,4.0,Drama,2.9,0,24,No,No
CUST101510,39,Female,Canada,Standard,494,29,3,Laptop,Net Banking,Yes,14.9,Anime,1.5,1,35,Yes,No
CUST101511,17,Female,India,Basic,189,51,4,Laptop,Debit Card,Yes,6.3,Drama,4.9,1,34,No,Yes
CUST101512,32,Other,Brazil,Basic,203,57,5,Smart TV,PayPal,Yes,5.1,Anime,3.5,0,85,No,No
CUST101513,23,Female,India,Premium,653,60,3,Mobile,Credit Card,No,9.6,Action,3.1,0,10,Yes,No
CUST101514,74,Male,India,Basic,202,23,4,Smart TV,UPI,Yes,0.9,Action,4.5,0,9,No,No
CUST101515,22,Male,Canada,Standard,495,33,1,Laptop,PayPal,Yes,2.5,Documentary,2.7,0,7,No,No
CUST101516,52,Female,Brazil,Premium,643,8,5,Mobile,UPI,Yes,13.6,Comedy,3.3,0,22,No,No
CUST101517,50,Female,France,Standard,508,42,3,Smart TV,Credit Card,Yes,5.6,Action,4.4,1,5,Yes,No
CUST101518,18,Female,Brazil,Premium,654,13,4,Smart TV,UPI,Yes,19.1,Anime,2.6,1,77,No,No
CUST101519,20,Female,Germany,Basic,205,5,4,Smart TV,Net Banking,No,0.7,Documentary,4.1,0,87,No,No
CUST101520,35,Female,USA,Basic,199,54,1,Laptop,Net Banking,Yes,3.0,Thriller,2.0,1,63,No,No
CUST101521,59,Male,India,Premium,653,41,1,Smart TV,PayPal,Yes,3.5,Drama,3.8,1,72,No,No
CUST101522,38,Female,India,Standard,508,10,5,Smart TV,Debit Card,Yes,4.4,Anime,3.0,0,45,No,Yes
CUST101523,58,Male,Canada,Standard,504,14,3,Smart TV,Net Banking,No,34.6,Anime,1.7,1,37,No,Yes
CUST101524,55,Male,Germany,Standard,491,24,4,Gaming Console,Net Banking,No,3.0,Comedy,1.5,1,24,No,No
CUST101525,24,Male,USA,Standard,494,11,5,Laptop,Debit Card,No,5.8,Anime,2.8,0,85,No,Yes
CUST101526,38,Female,Brazil,Basic,201,46,5,Smart TV,Credit Card,No,6.1,Horror,3.8,1,1,Yes,No
CUST101527,25,Male,Canada,Premium,639,3,1,Smart TV,Net Banking,Yes,11.8,Anime,3.4,0,88,No,No
CUST101528,52,Male,India,Standard,502,29,4,Tablet,Net Banking,No,5.8,Anime,4.4,1,23,No,No
CUST101529,74,Female,India,Standard,490,53,2,Smart TV,Credit Card,Yes,7.4,Romance,2.6,1,66,Yes,No
CUST101530,30,Male,Mexico,Premium,640,48,1,Gaming Console,Net Banking,Yes,11.2,Thriller,4.4,1,89,Yes,No
CUST101531,37,Female,Brazil,Basic,203,52,4,Smart TV,UPI,Yes,0.9,Horror,1.1,0,70,Yes,No
CUST101532,45,Female,Mexico,Basic,206,30,5,Smart TV,Net Banking,Yes,26.5,Action,2.5,2,60,No,No
CUST101533,59,Female,India,Premium,647,49,5,Laptop,Debit Card,No,15.0,Thriller,1.3,0,8,No,No
CUST101534,52,Female,Japan,Premium,641,37,3,Mobile,UPI,Yes,3.9,Romance,4.7,0,44,Yes,No
CUST101535,72,Male,India,Standard,492,58,2,Gaming Console,Debit Card,No,10.4,Documentary,2.9,0,15,No,No
CUST101536,55,Female,India,Basic,203,7,1,Laptop,Net Banking,No,11.5,Action,2.3,1,13,No,No
CUST101537,24,Male,Japan,Basic,193,17,3,Mobile,Debit Card,No,15.2,Anime,3.0,0,25,No,No
CUST101538,56,Female,USA,Standard,508,20,3,Laptop,PayPal,Yes,1.7,Horror,3.1,1,45,No,Yes
CUST101539,48,Male,Germany,Standard,508,54,2,Laptop,Credit Card,Yes,9.7,Anime,4.4,0,57,Yes,No
CUST101540,60,Female,India,Premium,643,11,1,Mobile,PayPal,No,0.3,Action,3.2,1,73,No,Yes
CUST101541,16,Male,Canada,Premium,648,44,1,Smart TV,UPI,Yes,1.0,Comedy,2.7,0,29,No,No
CUST101542,17,Male,France,Premium,654,25,5,Smart TV,Credit Card,No,12.0,Documentary,4.8,0,85,No,Yes
CUST101543,68,Male,USA,Standard,500,59,1,Smart TV,Credit Card,No,13.4,Drama,4.9,1,55,No,Yes
CUST101544,49,Male,Germany,Premium,652,24,3,Laptop,Credit Card,Yes,7.2,Thriller,1.2,2,31,No,No
CUST101545,20,Female,India,Standard,499,2,5,Mobile,PayPal,Yes,7.0,Romance,3.8,0,77,Yes,Yes
CUST101546,54,Male,Germany,Basic,207,27,1,Smart TV,UPI,Yes,11.1,Comedy,2.5,3,22,No,No
CUST101547,61,Female,USA,Basic,194,19,2,Laptop,Credit Card,No,18.9,Romance,3.7,0,16,No,No
CUST101548,40,Other,India,Standard,498,58,3,Smart TV,Debit Card,Yes,4.4,Comedy,3.5,0,23,Yes,No
CUST101549,43,Female,USA,Premium,658,29,4,Mobile,UPI,Yes,1.0,Anime,2.3,0,46,No,No
CUST101550,70,Male,India,Basic,191,37,2,Tablet,Credit Card,Yes,14.6,Horror,4.9,0,10,No,No
CUST101551,21,Male,France,Basic,203,11,2,Mobile,Debit Card,Yes,3.3,Horror,2.4,2,40,Yes,No
CUST101552,66,Female,USA,Premium,649,55,1,Smart TV,UPI,Yes,1.1,Action,3.5,0,14,No,No
CUST101553,63,Male,USA,Basic,190,19,5,Mobile,UPI,Yes,7.6,Thriller,4.3,0,85,No,No
CUST101554,41,Male,UK,Premium,644,28,5,Laptop,UPI,Yes,6.9,Comedy,1.6,1,51,No,No
CUST101555,26,Female,USA,Basic,205,39,3,Mobile,Debit Card,Yes,5.1,Action,2.2,0,33,No,No
CUST101556,52,Female,Brazil,Basic,206,21,1,Smart TV,Credit Card,Yes,15.7,Action,1.8,0,59,No,No
CUST101557,53,Female,Japan,Premium,642,26,5,Smart TV,PayPal,No,2.5,Documentary,4.1,1,56,No,Yes
CUST101558,34,Male,UK,Basic,197,22,4,Laptop,Net Banking,No,0.1,Action,4.2,0,32,No,No
CUST101559,23,Female,Mexico,Standard,498,6,1,Mobile,UPI,No,3.1,Drama,2.0,1,20,Yes,No
CUST101560,35,Male,Canada,Basic,190,11,1,Laptop,Debit Card,Yes,0.1,Anime,1.0,0,23,No,No
CUST101561,13,Male,India,Basic,199,59,5,Mobile,UPI,Yes,6.3,Horror,2.7,1,19,No,No
CUST101562,58,Female,Brazil,Basic,199,14,2,Mobile,Net Banking,Yes,3.8,Documentary,3.7,0,67,No,No
CUST101563,49,Male,UK,Basic,199,60,1,Tablet,UPI,No,13.5,Documentary,3.5,2,59,No,No
CUST101564,33,Male,Germany,Basic,189,36,2,Smart TV,Net Banking,Yes,12.8,Drama,2.8,1,45,Yes,No
CUST101565,38,Male,Mexico,Premium,652,60,3,Smart TV,Debit Card,Yes,4.6,Drama,2.2,1,32,No,No
CUST101566,58,Female,UK,Standard,489,40,3,Mobile,PayPal,No,2.0,Romance,2.9,0,30,No,No
CUST101567,48,Female,France,Basic,197,41,5,Smart TV,UPI,Yes,4.4,Anime,1.1,0,33,Yes,No
CUST101568,66,Female,Brazil,Standard,489,2,3,Mobile,UPI,Yes,8.2,Comedy,1.3,3,21,No,No
CUST101569,35,Female,UK,Premium,642,57,5,Gaming Console,UPI,Yes,1.7,Horror,1.7,0,29,Yes,No
CUST101570,69,Male,Germany,Premium,639,43,5,Tablet,UPI,Yes,11.9,Anime,3.5,0,4,No,No
CUST101571,13,Male,USA,Standard,507,60,2,Mobile,PayPal,No,3.2,Romance,1.9,0,40,No,No
CUST101572,66,Male,Japan,Premium,648,20,2,Tablet,Net Banking,No,21.5,Anime,2.7,0,44,Yes,No
CUST101573,67,Male,Germany,Basic,203,22,3,Smart TV,Credit Card,No,5.7,Comedy,3.5,2,86,No,No
CUST101574,63,Female,India,Standard,508,39,2,Mobile,UPI,Yes,15.0,Horror,4.3,2,60,No,No
CUST101575,52,Female,USA,Standard,492,4,1,Mobile,Net Banking,Yes,7.7,Romance,3.2,1,12,No,No
CUST101576,27,Male,Germany,Standard,508,56,4,Smart TV,Credit Card,Yes,6.5,Horror,1.7,1,8,Yes,No
CUST101577,33,Male,India,Standard,502,29,1,Smart TV,Debit Card,No,9.2,Drama,4.8,0,77,No,Yes
CUST101578,59,Male,India,Standard,493,46,1,Tablet,Credit Card,Yes,13.3,Comedy,1.4,0,80,No,No
CUST101579,21,Male,UK,Premium,653,58,5,Laptop,Credit Card,No,8.3,Drama,2.5,1,34,No,No
CUST101580,65,Female,USA,Premium,653,24,4,Laptop,Net Banking,Yes,12.8,Horror,4.7,0,17,Yes,No
CUST101581,21,Male,UK,Standard,504,1,5,Smart TV,Debit Card,Yes,1.7,Drama,3.4,1,11,Yes,Yes
CUST101582,22,Male,USA,Standard,504,24,2,Mobile,UPI,No,2.6,Romance,3.7,0,40,No,No
CUST101583,64,Female,India,Basic,192,58,2,Tablet,Credit Card,No,2.1,Action,2.2,0,15,Yes,No
CUST101584,69,Male,Brazil,Basic,197,30,4,Mobile,Credit Card,No,12.8,Comedy,1.3,0,12,No,No
CUST101585,65,Female,UK,Standard,489,12,3,Mobile,Net Banking,Yes,0.7,Documentary,2.5,2,17,No,No
CUST101586,38,Male,India,Standard,493,19,2,Tablet,UPI,Yes,12.7,Documentary,2.6,0,75,No,No
CUST101587,53,Female,USA,Basic,197,37,1,Mobile,Credit Card,No,3.9,Comedy,2.1,0,50,No,No
CUST101588,47,Other,Canada,Premium,658,58,4,Mobile,Net Banking,Yes,0.7,Comedy,1.9,0,32,No,No
CUST101589,64,Female,India,Standard,493,40,4,Smart TV,UPI,No,4.4,Comedy,2.4,0,69,No,Yes
CUST101590,37,Male,India,Standard,492,43,2,Mobile,UPI,Yes,2.9,Comedy,3.6,1,81,Yes,No
CUST101591,38,Female,India,Basic,204,54,2,Laptop,UPI,Yes,7.2,Horror,4.8,0,66,No,No
CUST101592,23,Male,Australia,Basic,190,4,5,Smart TV,Credit Card,No,5.1,Action,3.8,1,53,No,Yes
